"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"R01MH125740","Language Technologies Institute, Carnegie Mellon University, Pittsburgh, PA, USA.","2021","Wörtwein, Torsten; Sheeber, Lisa B; Allen, Nicholas; Cohn, Jeffrey F; Morency, Louis-Philippe","United States"," "," ","<a href='https://pubmed.ncbi.nlm.nih.gov/35128550'>Proceedings of the ... ACM International Conference on Multimodal Interaction. ICMI (Conference)</a>","Proc ACM Int Conf Multimodal Interact","2021","eng","728-734","8812829","35128550","2021 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8812829'>Human-Guided Modality Informativeness for Affective States.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35128550&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8812829/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35128550'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8812829/'>Cited By, Google</a>",0.24
"T32MH018921","Department of Psychology, The Ohio State University, Columbus, OH, United States.","2021","Ezawa, Iony D; Murphy, Samuel T; Whelen, Megan L; Strunk, Daniel R","Switzerland","1937-1209","4","<a href='https://pubmed.ncbi.nlm.nih.gov/34900081'>International journal of cognitive therapy</a>","Int J Cogn Ther","14","eng","623-638","8654211","34900081","2021 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8654211'>When Are Therapists' Efforts to Bring about Cognitive Change Effective? Considering Interpersonal Vulnerabilities as Contextual Factors.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34900081&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8654211/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34900081'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8654211/'>Cited By, Google</a>",0.19
"R00MH126163","Department of Psychology, Harvard University, Cambridge, Massachusetts.","2021","Weissman, David G; Rodman, Alexandra M; Rosen, Maya L; Kasparek, Steven; Mayes, Makeda; Sheridan, Margaret A; Lengua, Lilliana J; Meltzoff, Andrew N; McLaughlin, Katie A","United States","2667-1743","4","<a href='https://pubmed.ncbi.nlm.nih.gov/34901918'>Biological psychiatry global open science</a>","Biol Psychiatry Glob Open Sci","1","eng","272-282","8643098","34901918","2021 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8643098'>Contributions of Emotion Regulation and Brain Structure and Function to Adolescent Internalizing Problems and Stress Vulnerability During the COVID-19 Pandemic: A Longitudinal Study.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34901918&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8643098/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34901918'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8643098/'>Cited By, Google</a>",5.01
"R37MH119194","Department of Psychology, Harvard University, Cambridge, Massachusetts.","2021","Weissman, David G; Rodman, Alexandra M; Rosen, Maya L; Kasparek, Steven; Mayes, Makeda; Sheridan, Margaret A; Lengua, Lilliana J; Meltzoff, Andrew N; McLaughlin, Katie A","United States","2667-1743","4","<a href='https://pubmed.ncbi.nlm.nih.gov/34901918'>Biological psychiatry global open science</a>","Biol Psychiatry Glob Open Sci","1","eng","272-282","8643098","34901918","2021 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8643098'>Contributions of Emotion Regulation and Brain Structure and Function to Adolescent Internalizing Problems and Stress Vulnerability During the COVID-19 Pandemic: A Longitudinal Study.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34901918&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8643098/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34901918'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8643098/'>Cited By, Google</a>",5.01
"R01MH117459","Princeton Neuroscience Institute, Princeton University, Princeton, NJ, United States.","2021","Laham, Blake J; Gould, Elizabeth","Switzerland","1662-5102"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/35145379'>Frontiers in cellular neuroscience</a>","Front Cell Neurosci","15","eng","814287","8821883","35145379","2021","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8821883'>How Stress Influences the Dynamic Plasticity of the Brain's Extracellular Matrix.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35145379&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8821883/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35145379'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8821883/'>Cited By, Google</a>",2.97
"R33MH118164","Acute Stroke Programme, Radcliffe Department of Medicine, University of Oxford, John Radcliffe Hospital, Headley Way, Headington, Oxford, UK.","2021","Couch, Yvonne; Buzàs, Edit I; Di Vizio, Dolores; Gho, Yong Song; Harrison, Paul; Hill, Andrew F; Lötvall, Jan; Raposo, Graça; Stahl, Philip D; Théry, Clotilde; Witwer, Kenneth W; Carter, David R F","United States","2001-3078","14","<a href='https://pubmed.ncbi.nlm.nih.gov/34919343'>Journal of extracellular vesicles</a>","J Extracell Vesicles","10","eng","e12144","8681215","34919343","2021 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8681215'>A brief history of nearly EV-erything - The rise and rise of extracellular vesicles.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34919343&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8681215/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34919343'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8681215/'>Cited By, Google</a>",17.9
"R01MH124530","Department of Population and Quantitative Health Sciences, Cleveland Institute for Computational Biology, Case Western Reserve University, Cleveland, OH, United States.","2021","Bai, Haimeng; Kaur, Harpreet; Kallianpur, Asha R; Hulgan, Todd; Franklin Jr, Donald R; Letendre, Scott L; Ellis, Ronald J; Bush, William S","Switzerland","1664-8021"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/35003209'>Frontiers in genetics</a>","Front Genet","12","eng","756685","8727522","35003209","2021","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8727522'>A Haptoglobin Exon Copy Number Variant Associates With HIV-Associated Neurocognitive Impairment in European and African-Descent Populations.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35003209&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8727522/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35003209'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8727522/'>Cited By, Google</a>",0.08
"R01MH125027","College of Information and Computer Sciences, University of Massachusetts, Amherst, MA, USA.","2021","Ahsan, Hiba; Ohnuki, Emmie; Mitra, Avijit; Yu, Hong","United States","2640-3498"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/35005628'>Proceedings of machine learning research</a>","Proc Mach Learn Res","149","eng","391-413","8734043","35005628","2021 Aug","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8734043'>MIMIC-SBDH: A Dataset for Social and Behavioral Determinants of Health.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35005628&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8734043/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35005628'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8734043/'>Cited By, Google</a>",1.79
"R01MH124112","Department of Electrical and Computer Engineering, Duke University, Durham, NC 27708, USA.","2021","de Albuquerque, Daniela; Goffinet, Jack; Wright, Rachael; Pearson, John","United States","2640-3498"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/35224507'>Proceedings of machine learning research</a>","Proc Mach Learn Res","149","eng","146-175","8871581","35224507","2021","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8871581'>Deep Generative Analysis for Task-Based Functional MRI Experiments.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35224507&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8871581/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35224507'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8871581/'>Cited By, Google</a>"," ",
"R01MH092535","Department of Radiology, Children's Hospital of Philadelphia, Philadelphia, PA, United States.","2021","Ouyang, Minhui; Peng, Yun; Sotardi, Susan; Hu, Di; Zhu, Tianjia; Cheng, Hua; Huang, Hao","Switzerland","1662-4548"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/35237118'>Frontiers in neuroscience</a>","Front Neurosci","15","eng","757838","8882907","35237118","2021","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8882907'>Flattened Structural Network Changes and Association of Hyperconnectivity With Symptom Severity in 2-7-Year-Old Children With Autism.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35237118&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8882907/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35237118'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8882907/'>Cited By, Google</a>",0.8
"R01MH124047","Department of Neuroscience, Columbia University, New York, NY, USA.","2021","Rao, Bovey Y; Peterson, Alexis M; Kandror, Elena K; Herrlinger, Stephanie; Losonczy, Attila; Paninski, Liam; Rizvi, Abbas H; Varol, Erdem","Germany"," "," ","<a href='https://pubmed.ncbi.nlm.nih.gov/35274110'>Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention</a>","Med Image Comput Comput Assist Interv","12908","eng","466-475","8905828","35274110","2021","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8905828'>Non-parametric Vignetting Correction for Sparse Spatial Transcriptomics Images.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35274110&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8905828/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35274110'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8905828/'>Cited By, Google</a>",0.12
"T32MH020031","Department of Psychology, Syracuse University, 414 Huntington Hall, Syracuse, NY, 13244, USA.","2021","Scheer, Jillian R; Antebi-Gruszka, Nadav; Sullivan, Tami","United States","2152-0828","5","<a href='https://pubmed.ncbi.nlm.nih.gov/35308039'>Psychology of violence</a>","Psychol Violence","11","eng","434-444","8932677","35308039","2021 Sep","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8932677'>Physical and Sexual Victimization Class Membership and Alcohol Misuse and Consequences among Sexual Minority and Heterosexual Female Youth.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35308039&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8932677/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35308039'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8932677/'>Cited By, Google</a>",0.74
"R01MH119678","School of Computer Science and Technology, Harbin Institute of Technology, Weihai 264209, PR China.","2021","Chao, Guoqing; Sun, Shiliang; Bi, Jinbo","United States","2691-4581","2","<a href='https://pubmed.ncbi.nlm.nih.gov/35308425'>IEEE transactions on artificial intelligence</a>","IEEE Trans Artif Intell","2","eng","146-168","8925043","35308425","2021 Apr","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8925043'>A Survey on Multi-View Clustering.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35308425&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8925043/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35308425'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8925043/'>Cited By, Google</a>",0.66
"R01MH124740","Department of Physiology, Biophysics, and Systems Biology, Weill Cornell Medicine, New York, NY USA.","2021","Ghahramani, Gregory; Brendel, Matthew; Lin, Mingquan; Chen, Qingyu; Keenan, Tiarnan; Chen, Kun; Chew, Emily; Lu, Zhiyong; Peng, Yifan; Wang, Fei","United States","1942-597X"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/35308963'>AMIA ... Annual Symposium proceedings. AMIA Symposium</a>","AMIA Annu Symp Proc","2021","eng","506-515","8861665","35308963","2021","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8861665'>Multi-task deep learning-based survival analysis on the prognosis of late AMD using the longitudinal data in AREDS.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35308963&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8861665/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35308963'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8861665/'>Cited By, Google</a>",1.35
"R01MH116969","Harvard Medical School & McLean Hospital, Boston, MA.","2021","Webb, Christian A; Swords, Caroline M; Murray, Laura; Hilt, Lori M","United States","1868-8527","10","<a href='https://pubmed.ncbi.nlm.nih.gov/35432625'>Mindfulness</a>","Mindfulness (N Y)","12","eng","2498-2509","9009760","35432625","2021 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9009760'>App-based Mindfulness Training for Adolescent Rumination: Predictors of Immediate and Cumulative Benefit.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35432625&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9009760/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35432625'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9009760/'>Cited By, Google</a>",1.44
"R01MH118327","Children's Hospital of Philadelphia.","2021","Zampella, Casey J; Sariyanidi, Evangelos; Hutchinson, Anne G; Bartley, G Keith; Schultz, Robert T; Tunç, Birkan","United States"," "," ","<a href='https://pubmed.ncbi.nlm.nih.gov/38037600'>ICMI '21 companion : companion publication of the 2021 International Conference on Multimodal Interaction : October 18th-22, 2021, Montreal, Canada. ICMI (Conference) (23rd : 2021 : Montreal, Quebec; Online)</a>","ICMI 21 Companion (2021)","2021","eng","362-370","10687771","38037600","2021 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10687771'>Computational Measurement of Motor Imitation and Imitative Learning Differences in Autism Spectrum Disorder: Computational Motor Imitation Measurement in ASD.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38037600&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10687771/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38037600'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10687771/'>Cited By, Google</a>",0.36
"R01MH122897","Department of Psychiatry, Icahn School of Medicine Mount Sinai, NY-10029, USA.","2021","Haas, Shalaila S; Hinkley, Leighton B N; Fisher, Melissa; Vinogradov, Sophia; Nagarajan, Srikantan; Subramaniam, Karuna","Belgium","2684-4583","3","<a href='https://pubmed.ncbi.nlm.nih.gov/38533396'>Journal of brain research</a>","J Brain Res","4","eng"," ","10964909","38533396","2021","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10964909'>A Neural Biomarker for Hallucinations: Medial Prefrontal Aberrations in Neural Connectivity Predict Self-Agency Deficits and Hallucination Severity in Schizophrenia.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38533396&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10964909/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38533396'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10964909/'>Cited By, Google</a>"," ",
"T32MH015755","Minneapolis VA Health Care System, Minneapolis, MN.","2021","Polusny, Melissa A; Marquardt, Craig A; Campbell, Emily Hagel; Filetti, Clarissa R; Noël, Valentin V; Disner, Seth G; Schaefer, Jonathan D; Davenport, Nicholas; Lissek, Shmuel; Noorbaloochi, Siamak; Sponheim, Scott R; Erbes, Christopher R","United States","1542-7609","3","<a href='https://pubmed.ncbi.nlm.nih.gov/34887706'>Research in human development</a>","Res Hum Dev","18","eng","212-229","8651241","34887706","2021","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8651241'>Advancing Research on Mechanisms of Resilience (ARMOR) Longitudinal Cohort Study of New Military Recruits: Results from a Feasibility Pilot Study.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34887706&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8651241/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34887706'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8651241/'>Cited By, Google</a>",0.93
"R01MH121246"," ","2021","Sendi, Mohammad S E; Salat, David H; Calhoun, Vince D","United States","2694-0604"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/34891599'>Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference</a>","Annu Int Conf IEEE Eng Med Biol Soc","2021","eng","1636-1639"," ","34891599","2021 Nov","Brain age gap difference between healthy and mild dementia subjects: Functional network connectivity analysis.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34891599&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Brain age gap difference between healthy and mild dementia subjects: Functional network connectivity analysis.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34891599'>Cited By, PMID</a>"," ",0.33
