"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"U01MH125045","Department of Psychiatry, School of Medicine, College of Health Sciences, Addis Ababa University, Addis Ababa, Ethiopia.","2025","Yared, Mahlet; Kim, Hannah H; Ametaj, Amantia; Alemayehu, Melkam; Stevenson, Anne; Milkias, Barkot; Girma, Engida; Gelaye, Bizu; Teferra, Solomon","Australia","1751-7893","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39223760'>Early intervention in psychiatry</a>","Early Interv Psychiatry","19","eng","e13609","11729251","39223760","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11729251'>An Item Response Theory Analysis of the Psychosis Screening Questionnaire in Ethiopia.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39223760&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11729251/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39223760'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11729251/'>Cited By, Google</a>"," ",
"R01MH129721","Yale University School of Medicine and the Connecticut Mental Health Center, New Haven, Connecticut. Electronic address: albert.powers@yale.edu.","2025","Powers, Albert; Angelos, Phillip A; Bond, Alexandria; Farina, Emily; Fredericks, Carolyn; Gandhi, Jay; Greenwald, Maximillian; Hernandez-Busot, Gabriela; Hosein, Gabriel; Kelley, Megan; Mourgues, Catalina; Palmer, William; Rodriguez-Sanchez, Julia; Seabury, Rashina; Toribio, Silmilly; Vin, Raina; Weleff, Jeremy; Woods, Scott; Benrimoh, David","United States","1873-2402","2","<a href='https://pubmed.ncbi.nlm.nih.gov/39260466'>Biological psychiatry</a>","Biol Psychiatry","97","eng","117-127","11634669","39260466","2025 Jan 15","A Computational Account of the Development and Evolution of Psychotic Symptoms.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39260466&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11634669/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39260466'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11634669/'>Cited By, Google</a>"," ",
"R01MH131768","Yale University School of Medicine and the Connecticut Mental Health Center, New Haven, Connecticut. Electronic address: albert.powers@yale.edu.","2025","Powers, Albert; Angelos, Phillip A; Bond, Alexandria; Farina, Emily; Fredericks, Carolyn; Gandhi, Jay; Greenwald, Maximillian; Hernandez-Busot, Gabriela; Hosein, Gabriel; Kelley, Megan; Mourgues, Catalina; Palmer, William; Rodriguez-Sanchez, Julia; Seabury, Rashina; Toribio, Silmilly; Vin, Raina; Weleff, Jeremy; Woods, Scott; Benrimoh, David","United States","1873-2402","2","<a href='https://pubmed.ncbi.nlm.nih.gov/39260466'>Biological psychiatry</a>","Biol Psychiatry","97","eng","117-127","11634669","39260466","2025 Jan 15","A Computational Account of the Development and Evolution of Psychotic Symptoms.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39260466&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11634669/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39260466'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11634669/'>Cited By, Google</a>"," ",
"R01MH125838","Carver College of Medicine, University of Iowa, Iowa City, IA, USA.","2025","Deng, Lubin R; Harmata, Gail I S; Barsotti, Ercole John; Williams, Aislinn J; Christensen, Gary E; Voss, Michelle W; Saleem, Arshaq; Rivera-Dompenciel, Adriana M; Richards, Jenny Gringer; Sathyaputri, Leela; Mani, Merry; Abdolmotalleby, Hesam; Fiedorowicz, Jess G; Xu, Jia; Shaffer, Joseph J; Wemmie, John A; Magnotta, Vincent A","Netherlands","1573-2517"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39278469'>Journal of affective disorders</a>","J Affect Disord","368","eng","448-460","11560692","39278469","2025 Jan 01","Machine learning with multiple modalities of brain magnetic resonance imaging data to identify the presence of bipolar disorder.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39278469&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11560692/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39278469'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11560692/'>Cited By, Google</a>"," ",
"UG3MH133258","Department of Global and Community Health, College of Public Health, George Mason University, Fairfax, VA, USA. RTurpin@gmu.edu.","2025","Turpin, Rodman; Camp, Aaron D; Mandell, C J; Mandeville, Julia; Davidson Mhonde, Rochelle R; Smith, Jamil; Liu, Hongjie; Dyer, Typhanye; Mayer, Kenneth H; Boekeloo, Bradley","United States","1573-3254","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39287732'>AIDS and behavior</a>","AIDS Behav","29","eng","187-197"," ","39287732","2025 Jan","PrEP Stigma as a Minority Stressor among Black Sexual Minority Men: A Mixed-Methods Study.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39287732&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=PrEP Stigma as a Minority Stressor among Black Sexual Minority Men: A Mixed-Methods Study.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39287732'>Cited By, PMID</a>"," "," ",
"R01MH115128","The Pennsylvania State University, State College, PA, USA. Electronic address: vss5199@psu.edu.","2025","Swisher, Valerie S; Newman, Michelle G","Netherlands","1573-2517"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39299593'>Journal of affective disorders</a>","J Affect Disord","368","eng","734-740","11560663","39299593","2025 Jan 01","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11560663'>Contrast avoidance as a diagnostic feature of OCD: A receiver-operator characteristic curve analysis of the contrast avoidance questionnaires.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39299593&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11560663/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39299593'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11560663/'>Cited By, Google</a>"," ",
"R00MH123369","Division of Hematology/Oncology, Department of Medicine, University of California San Francisco (UCSF), San Francisco, California, USA.","2025","Buckle, Geoffrey C; DeBoer, Rebecca; Xu, Mary Jue; Mrema, Alita; Rubagumya, Fidel; Velloza, Jennifer; Falade, Ayo S; Van Loon, Katherine","United States","1097-0142","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39306723'>Cancer</a>","Cancer","131","eng","e35573","11694159","39306723","2025 Jan 01","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11694159'>Using context-specific evidence to inform resource-stratified cancer guidelines: A call for a new approach.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39306723&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11694159/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39306723'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11694159/'>Cited By, Google</a>"," ",
"K23MH129628","Department of Psychiatry, Columbia University Irving Medical Center, and New York State Psychiatric Institute, New York City (Bareis, Dixon, Olfson, Smith, Stroup); RTI International, Research Triangle Park, North Carolina (Edlund, Ringeisen, Guyer, Geiger); Department of Epidemiology, Mailman School of Public Health, Columbia University, New York City (Olfson, Kreski); Department of Psychiatry and Behavioral Sciences, School of Medicine, University of Washington, Seattle (Chwastiak, Monroe-DeVita), School of Medicine and the Wilson Center for Science and Justice, School of Law, Duke University, Durham, North Carolina (Swartz, Swanson); National Association of State Mental Health Program Directors, Washington, D.C. (Sinclair Hancq).","2025","Bareis, Natalie; Edlund, Mark; Ringeisen, Heather; Guyer, Heidi; Dixon, Lisa B; Olfson, Mark; Smith, Thomas E; Chwastiak, Lydia; Monroe-DeVita, Maria; Swartz, Marvin; Swanson, Jeffrey; Sinclair Hancq, Elizabeth; Geiger, Paul; Kreski, Noah T; Stroup, T Scott","United States","1557-9700","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39308173'>Psychiatric services (Washington, D.C.)</a>","Psychiatr Serv","76","eng","2-12","11693490","39308173","2025 Jan 01","Characterizing Schizophrenia Spectrum Disorders: Results of the U.S. Mental and Substance Use Disorders Prevalence Study.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39308173&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11693490/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39308173'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11693490/'>Cited By, Google</a>"," ",
"R01MH119119","Department of Psychiatry and Human Behavior, Alpert Medical School of Brown University, Providence, RI, USA. jessica_peters@brown.edu.","2025","Peters, Jessica R; Schmalenberger, Katja M; Eng, Ashley G; Stumper, Allison; Martel, Michelle M; Eisenlohr-Moul, Tory A","England","1476-5578","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39143323'>Molecular psychiatry</a>","Mol Psychiatry","30","eng","251-262"," ","39143323","2025 Jan","Dimensional Affective Sensitivity to Hormones across the Menstrual Cycle (DASH-MC): A transdiagnostic framework for ovarian steroid influences on psychopathology.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39143323&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Dimensional Affective Sensitivity to Hormones across the Menstrual Cycle (DASH-MC): A transdiagnostic framework for ovarian steroid influences on psychopathology.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39143323'>Cited By, PMID</a>"," "," ",
"T32MH082761","Center for Biobehavioral Research, Sanford Research, Fargo, North Dakota, USA.","2025","Forester, Glen; Wonderlich, Joseph A; Bottera, Angeline R; Dougherty, Elizabeth N; Day, Maya; Pearson, Carolyn M; Peterson, Carol B; Anderson, Lisa M","England","1099-0968","1","<a href='https://pubmed.ncbi.nlm.nih.gov/38977861'>European eating disorders review : the journal of the Eating Disorders Association</a>","Eur Eat Disord Rev","33","eng","3-9","11620958","38977861","2025 Jan","Behaviourally assessed negative urgency is uniquely associated with binge-eating frequency.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38977861&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11620958/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38977861'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11620958/'>Cited By, Google</a>"," ",
"K23MH123910","Center for Biobehavioral Research, Sanford Research, Fargo, North Dakota, USA.","2025","Forester, Glen; Wonderlich, Joseph A; Bottera, Angeline R; Dougherty, Elizabeth N; Day, Maya; Pearson, Carolyn M; Peterson, Carol B; Anderson, Lisa M","England","1099-0968","1","<a href='https://pubmed.ncbi.nlm.nih.gov/38977861'>European eating disorders review : the journal of the Eating Disorders Association</a>","Eur Eat Disord Rev","33","eng","3-9","11620958","38977861","2025 Jan","Behaviourally assessed negative urgency is uniquely associated with binge-eating frequency.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38977861&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11620958/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38977861'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11620958/'>Cited By, Google</a>"," ",
"R37MH101495","Department of Psychology, Stanford University, Stanford, California. Electronic address: lrborchers@stanford.edu.","2025","Borchers, Lauren R; Yuan, Justin P; Leong, Josiah K; Jo, Booil; Chahal, Rajpreet; Ryu, Joshua; Nam, Andrew; Coury, Saché M; Gotlib, Ian H","United States","1873-2402","1","<a href='https://pubmed.ncbi.nlm.nih.gov/38272286'>Biological psychiatry</a>","Biol Psychiatry","97","eng","73-80","11266527","38272286","2025 Jan 01","Sex-Specific Vulnerability to Externalizing Problems: Sensitivity to Early Stress and Nucleus Accumbens Activation Over Adolescence.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38272286&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11266527/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38272286'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11266527/'>Cited By, Google</a>"," ",
"R01MH122023","Behavioral Neuroscience Laboratory, Department of Psychology, Boğaziçi University, Bebek, 34342, Istanbul, Turkey.","2025","Tuna, Tuğçe; Banks, Tyler; Glickert, Gregory; Sevinc, Cem; Nair, Satish S; Unal, Gunes","Germany","1863-2661","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39805973'>Brain structure & function</a>","Brain Struct Funct","230","eng","30","11729089","39805973","2025 Jan 13","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11729089'>Basal forebrain innervation of the amygdala: an anatomical and computational exploration.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39805973&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11729089/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39805973'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11729089/'>Cited By, Google</a>"," ",
"R01MH124873","Department of Psychiatry and Psychotherapy, Charité - Universitätsmedizin Berlin, Germany.","2025","Panagiotaropoulou, Georgia; Hellberg, Kajsa-Lotta Georgii; Coleman, Jonathan R I; Seok, Darsol; Kalman, Janos; Bipolar Disorder Working Group of the Psychiatric Genomics Consortium; Major Depressive Disorder Working Group of the Psychiatric Genomics Consortium; iPSYCH Study Consortium; Mitchell, Philip B; Schofield, Peter R; Forstner, Andreas J; Bauer, Michael; Scott, Laura J; Pato, Carlos N; Pato, Michele T; Li, Qingqin S; Kirov, George; Landén, Mikael; Jonsson, Lina; Müller-Myhsok, Bertram; Smoller, Jordan W; Binder, Elisabeth B; Brückl, Tanja M; Czamara, Darina; Van der Auwera, Sandra; Grabe, Hans J; Homuth, Georg; Schmidt, Carsten O; Potash, James B; DePaulo, J Raymond; Goes, Fernando S; MacKinnon, Dean F; Mondimore, Francis M; Weissman, Myrna M; Shi, Jianxin; Frye, Mark A; Biernacka, Joanna M; Reif, Andreas; Witt, Stephanie H; Kahn, René R; Boks, Marco M; Owen, Michael J; Gordon-Smith, Katherine; Mitchell, Brittany L; Martin, Nicholas G; Medland, Sarah E; Jones, Lisa; Knowles, James A; Levinson, Douglas F; O'Donovan, Michael C; Lewis, Cathryn M; Breen, Gerome; Werge, Thomas; Schork, Andrew J; Ophoff, Roel A; Ripke, Stephan; Olde Loohuis, Loes","England","1472-1465"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39806801'>The British journal of psychiatry : the journal of mental science</a>","Br J Psychiatry"," ","eng","1-12"," ","39806801","2025 Jan 14","Identifying genetic differences between bipolar disorder and major depression through multiple genome-wide association analyses.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39806801&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Identifying genetic differences between bipolar disorder and major depression through multiple genome-wide association analyses.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39806801'>Cited By, PMID</a>"," "," ",
"K99MH132811","Solomon H. Snyder Department of Neuroscience, Johns Hopkins University School of Medicine, Baltimore, MD, USA.","2025","Hale, W Dylan; Romero, Alejandra Montaño; Koylass, Nicholas; Warrick, Collin R; Qiu, Zhaozhu; Huganir, Richard L; Twomey, Edward C","England","2041-1723","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39809794'>Nature communications</a>","Nat Commun","16","eng","671","11733119","39809794","2025 Jan 15","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11733119'>Structure of transmembrane AMPA receptor regulatory protein subunit γ2.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39809794&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11733119/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39809794'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11733119/'>Cited By, Google</a>"," ",
"T32MH082761","Department of Psychology, Old Dominion University, Norfolk, Virginia, USA.","2025","Heron, Kristin E; Romano, Kelly A; Panza, Emily; Perry, Nicholas S; Dawson, Charlotte A; Braitman, Abby L","United States","1532-530X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39812517'>Eating disorders</a>","Eat Disord","33","eng","25-43","11737879","39812517","2025","Sexual minority stressors and disordered eating behaviors in daily life: a daily diary study of sexual minority cisgender female couples.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39812517&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11737879/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39812517'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11737879/'>Cited By, Google</a>"," ",
"R01MH129426","Department of Radiology, Washington University in St. Louis, St. Louis, MO, 63110, USA. r.cao@wustl.edu.","2025","Cao, Runnan; Brunner, Peter; Brandmeir, Nicholas J; Willie, Jon T; Wang, Shuo","England","2052-4463","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39814742'>Scientific data</a>","Sci Data","12","eng","79","11735812","39814742","2025 Jan 15","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11735812'>A human single-neuron dataset for object recognition.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39814742&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11735812/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39814742'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11735812/'>Cited By, Google</a>"," ",
"R01MH120194","Department of Radiology, Washington University in St. Louis, St. Louis, MO, 63110, USA. r.cao@wustl.edu.","2025","Cao, Runnan; Brunner, Peter; Brandmeir, Nicholas J; Willie, Jon T; Wang, Shuo","England","2052-4463","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39814742'>Scientific data</a>","Sci Data","12","eng","79","11735812","39814742","2025 Jan 15","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11735812'>A human single-neuron dataset for object recognition.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39814742&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11735812/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39814742'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11735812/'>Cited By, Google</a>"," ",
